customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
26303,16,2,3321.2596000000003,5,5,5,555,555
26304,25,2,3263.9482,5,5,4,554,554
26305,28,2,3272.9381999999996,5,5,5,555,555
26306,352,2,2800.4382,1,5,4,154,154
26307,366,2,2848.7596000000003,1,5,4,154,154
26308,355,2,2867.7596000000003,1,5,4,154,154
26309,358,2,2800.4382,1,5,4,154,154
26310,441,1,2181.5625,1,1,4,114,Lost Customers
26311,362,2,2822.7596000000003,1,5,4,154,154
26312,372,2,2881.7396000000003,1,5,4,154,154
26313,149,2,4487.1582,3,5,5,355,355
26314,243,1,88.97999999999999,2,1,2,212,Needs Attention
26315,326,2,2825.4282,1,5,4,154,154
26316,697,1,1000.4375,1,1,3,113,Lost Customers
26317,333,2,2862.7396000000003,1,5,4,154,154
26318,150,1,13.98,3,1,1,311,Needs Attention
26319,145,2,4456.138199999999,3,5,5,355,355
26320,139,2,4464.479600000001,3,5,5,355,355
26321,191,2,1554.4075,2,5,4,254,254
26322,320,2,2912.2596000000003,1,5,4,154,154
26323,58,1,27.279999999999998,4,1,1,411,Recent Customers
26324,147,2,4464.479600000001,3,5,5,355,355
26325,142,2,4478.4596,3,5,5,355,355
26326,138,2,4442.1582,3,5,5,355,355
26327,152,2,4433.1682,3,5,5,355,355
26328,161,2,4518.1482,3,5,5,355,355
26329,303,2,2860.4182,1,5,4,154,154
26330,312,2,2821.7196000000004,1,5,4,154,154
26331,280,2,2800.4382,1,5,4,154,154
26332,150,1,49.48,3,1,2,312,Needs Attention
26333,252,1,32.27,2,1,1,211,Needs Attention
26334,107,1,27.279999999999998,4,1,1,411,Recent Customers
26335,276,1,89.46000000000001,1,1,2,112,Lost Customers
26336,5,1,27.279999999999998,5,1,1,511,511
26337,263,1,29.979999999999997,2,1,1,211,Needs Attention
26338,138,2,4468.1582,3,5,5,355,355
26339,163,2,4455.489600000001,3,5,5,355,355
26340,325,1,64.97,1,1,2,112,Lost Customers
26341,214,1,24.99,2,1,1,211,Needs Attention
26342,162,2,4489.4696,3,5,5,355,355
26343,268,2,2800.4382,2,5,4,254,254
26344,274,2,2791.4482,1,5,4,154,154
26345,158,1,49.48,3,1,2,312,Needs Attention
26346,204,1,64.97,2,1,2,212,Needs Attention
26347,83,1,24.99,4,1,1,411,Recent Customers
26348,339,1,89.97,1,1,2,112,Lost Customers
26349,286,1,27.279999999999998,1,1,1,111,Lost Customers
26350,231,1,4.99,2,1,1,211,Needs Attention
26351,277,2,2800.4382,1,5,4,154,154
26352,104,1,1763.97,4,1,4,414,Recent Customers
26353,70,1,1773.95,4,1,4,414,Recent Customers
26354,50,1,1750.98,5,1,4,514,514
26355,40,1,62.980000000000004,5,1,2,512,512
26356,235,1,574.98,2,1,3,213,Needs Attention
26357,260,1,777.34,2,1,3,213,Needs Attention
26358,243,1,23.779999999999998,2,1,1,211,Needs Attention
26359,238,1,600.46,2,1,3,213,Needs Attention
26360,238,1,539.99,2,1,3,213,Needs Attention
26361,0,1,53.980000000000004,5,1,2,512,512
26362,89,1,2420.34,4,1,4,414,Recent Customers
26363,56,1,1744.97,5,1,4,514,514
26364,157,1,38.980000000000004,3,1,1,311,Needs Attention
26365,319,1,62.980000000000004,1,1,2,112,Lost Customers
26366,69,1,49.97,4,1,2,412,Recent Customers
26367,204,1,78.48,2,1,2,212,Needs Attention
26368,96,1,53.99,4,1,2,412,Recent Customers
26369,1,1,53.99,5,1,2,512,512
26370,143,1,23.779999999999998,3,1,1,311,Needs Attention
26371,2,1,33.98,5,1,1,511,511
26372,245,1,548.98,2,1,3,213,Needs Attention
26373,158,2,1565.9075,3,5,4,354,354
26374,4,1,123.97999999999999,5,1,3,513,513
26375,55,2,1971.45,5,5,4,554,554
26376,87,1,121.93,4,1,3,413,Recent Customers
26377,43,1,39.980000000000004,5,1,1,511,511
26378,84,1,60.470000000000006,4,1,2,412,Recent Customers
26379,180,1,1783.96,3,1,4,314,Needs Attention
26380,168,1,33.98,3,1,1,311,Needs Attention
26381,358,1,2520.83,1,1,4,114,Lost Customers
26382,352,1,2443.35,1,1,4,114,Lost Customers
26383,162,1,33.98,3,1,1,311,Needs Attention
26384,120,1,33.98,3,1,1,311,Needs Attention
26385,49,1,23.779999999999998,5,1,1,511,511
26386,143,1,1775.47,3,1,4,314,Needs Attention
26387,56,1,4.99,5,1,1,511,511
26388,36,1,2354.9799999999996,5,1,4,514,514
26389,261,1,36.27,2,1,1,211,Needs Attention
26390,162,1,1725.98,3,1,4,314,Needs Attention
26391,231,1,68.97,2,1,2,212,Needs Attention
26392,279,1,60.470000000000006,1,1,2,112,Lost Customers
26393,214,1,21.49,2,1,1,211,Needs Attention
26394,98,1,33.98,4,1,1,411,Recent Customers
26395,336,1,25.479999999999997,1,1,1,111,Lost Customers
26396,6,1,118.96000000000001,5,1,3,513,513
26397,66,1,39.980000000000004,4,1,1,411,Recent Customers
26398,136,1,1758.95,3,1,4,314,Needs Attention
26399,320,1,2543.44,1,1,4,114,Lost Customers
26400,312,1,132.98,1,1,3,113,Lost Customers
26401,335,1,38.980000000000004,1,1,1,111,Lost Customers
26402,210,1,28.99,2,1,1,211,Needs Attention
26403,129,1,41.93,3,1,2,312,Needs Attention
26404,22,1,1775.47,5,1,4,514,514
26405,123,1,36.269999999999996,3,1,1,311,Needs Attention
26406,27,1,2334.4599999999996,5,1,4,514,514
26407,317,1,126.28,1,1,3,113,Lost Customers
26408,138,1,38.980000000000004,3,1,1,311,Needs Attention
26409,305,1,67.49,1,1,2,112,Lost Customers
26410,186,1,28.99,3,1,1,311,Needs Attention
26411,318,1,58.980000000000004,1,1,2,112,Lost Customers
26412,83,1,55.91,4,1,2,412,Recent Customers
26413,83,1,58.47,4,1,2,412,Recent Customers
26414,341,1,58.47,1,1,2,112,Lost Customers
26415,4,1,68.97,5,1,2,512,512
26416,188,1,88.97,3,1,2,312,Needs Attention
26417,224,1,6.28,2,1,1,211,Needs Attention
26418,190,1,36.269999999999996,3,1,1,311,Needs Attention
26419,203,1,33.98,2,1,1,211,Needs Attention
26420,340,1,2443.35,1,1,4,114,Lost Customers
26421,82,1,60.47,4,1,2,412,Recent Customers
26422,54,2,1980.96,5,5,4,554,554
26423,65,2,2001.97,4,5,4,454,454
26424,316,1,79.47,1,1,2,112,Lost Customers
26425,136,1,69.99,3,1,2,312,Needs Attention
26426,39,1,69.99,5,1,2,512,512
26427,54,1,123.97999999999999,5,1,3,513,513
26428,119,1,69.99,3,1,2,312,Needs Attention
26429,73,2,1938.47,4,5,4,454,454
26430,113,1,69.99,4,1,2,412,Recent Customers
26431,29,1,23.779999999999998,5,1,1,511,511
26432,262,1,123.97999999999999,2,1,3,213,Needs Attention
26433,76,2,1903.48,4,5,4,454,454
26434,206,1,69.99,2,1,2,212,Needs Attention
26435,50,2,1957.47,5,5,4,554,554
26436,63,2,1957.47,4,5,4,454,454
26437,46,2,1953.47,5,5,4,554,554
26438,68,2,1938.47,4,5,4,454,454
26439,75,2,1938.47,4,5,4,454,454
26440,54,2,1957.47,5,5,4,554,554
26441,22,1,78.97999999999999,5,1,2,512,512
26442,74,2,1919.75,4,5,4,454,454
26443,57,2,1938.47,5,5,4,554,554
26444,74,2,1938.71,4,5,4,454,454
26445,49,2,1938.47,5,5,4,554,554
26446,2,1,78.97999999999999,5,1,2,512,512
26447,18,2,1938.47,5,5,4,554,554
26448,140,1,21.49,3,1,1,311,Needs Attention
26449,292,1,4.99,1,1,1,111,Lost Customers
26450,90,1,30.479999999999997,4,1,1,411,Recent Customers
26451,182,1,27.279999999999998,3,1,1,311,Needs Attention
26452,277,1,59.980000000000004,1,1,2,112,Lost Customers
26453,97,1,53.95,4,1,2,412,Recent Customers
26454,170,1,27.279999999999998,3,1,1,311,Needs Attention
26455,230,1,29.979999999999997,2,1,1,211,Needs Attention
26456,54,1,39.980000000000004,5,1,1,511,511
26457,308,1,89.46000000000001,1,1,2,112,Lost Customers
26458,220,1,32.27,2,1,1,211,Needs Attention
26459,140,1,64.97,3,1,2,312,Needs Attention
26460,6,1,24.99,5,1,1,511,511
26461,14,1,58.980000000000004,5,1,2,512,512
26462,120,1,27.279999999999998,3,1,1,311,Needs Attention
26463,109,1,27.279999999999998,4,1,1,411,Recent Customers
26464,77,1,59.980000000000004,4,1,2,412,Recent Customers
26465,305,1,27.279999999999998,1,1,1,111,Lost Customers
26466,224,1,24.99,2,1,1,211,Needs Attention
26467,43,1,32.27,5,1,1,511,511
26468,339,1,27.279999999999998,1,1,1,111,Lost Customers
26469,314,1,64.97,1,1,2,112,Lost Customers
26470,304,1,35.23,1,1,1,111,Lost Customers
26471,138,1,24.99,3,1,1,311,Needs Attention
26472,299,1,114.96000000000001,1,1,3,113,Lost Customers
26473,161,1,89.46000000000001,3,1,2,312,Needs Attention
26474,172,1,13.98,3,1,1,311,Needs Attention
26475,210,1,30.479999999999997,2,1,1,211,Needs Attention
26476,159,1,30.479999999999997,3,1,1,311,Needs Attention
26477,97,1,49.48,4,1,2,412,Recent Customers
26478,180,1,49.48,3,1,2,312,Needs Attention
26479,98,1,32.269999999999996,4,1,1,411,Recent Customers
26480,334,1,23.779999999999998,1,1,1,111,Lost Customers
26481,634,1,2071.4196,1,1,4,114,Lost Customers
26482,603,1,1000.4375,1,1,3,113,Lost Customers
26483,175,1,25.479999999999997,3,1,1,311,Needs Attention
26484,272,2,2813.7696,2,5,4,254,254
26485,272,2,2813.7696,2,5,4,254,254
26486,271,2,2800.4382,2,5,4,254,254
26487,161,2,4456.138199999999,3,5,5,355,355
26488,324,1,4.99,1,1,1,111,Lost Customers
26489,345,1,24.99,1,1,1,111,Lost Customers
26490,159,2,4468.1582,3,5,5,355,355
26491,144,2,4469.4382000000005,3,5,5,355,355
26492,265,1,29.979999999999997,2,1,1,211,Needs Attention
26493,330,1,64.97,1,1,2,112,Lost Customers
26494,100,1,27.279999999999998,4,1,1,411,Recent Customers
26495,120,1,58.980000000000004,3,1,2,312,Needs Attention
26496,597,1,1000.4375,1,1,3,113,Lost Customers
26497,105,1,64.97,4,1,2,412,Recent Customers
26498,209,1,89.46,2,1,2,212,Needs Attention
26499,256,2,2848.7596000000003,2,5,4,254,254
26500,128,1,24.99,3,1,1,311,Needs Attention
26501,101,1,49.48,4,1,2,412,Recent Customers
26502,131,1,27.279999999999998,3,1,1,311,Needs Attention
26503,589,1,1000.4375,1,1,3,113,Lost Customers
26504,578,1,1000.4375,1,1,3,113,Lost Customers
26505,343,1,59.980000000000004,1,1,2,112,Lost Customers
26506,324,1,64.97,1,1,2,112,Lost Customers
26507,225,1,27.279999999999998,2,1,1,211,Needs Attention
26508,248,1,49.48,2,1,2,212,Needs Attention
26509,232,2,2800.4382,2,5,4,254,254
26510,229,2,2813.7696,2,5,4,254,254
26511,138,2,4464.479600000001,3,5,5,355,355
26512,586,1,1000.4375,1,1,3,113,Lost Customers
26513,204,2,2848.7596000000003,2,5,4,254,254
26514,210,1,29.979999999999997,2,1,1,211,Needs Attention
26515,145,1,89.46,3,1,2,312,Needs Attention
26516,184,1,32.269999999999996,3,1,1,311,Needs Attention
26517,298,1,24.99,1,1,1,111,Lost Customers
26518,94,1,32.27,4,1,1,411,Recent Customers
26519,140,1,29.979999999999997,3,1,1,311,Needs Attention
26520,224,2,2827.7182,2,5,4,254,254
26521,218,2,2821.7196000000004,2,5,4,254,254
26522,160,1,24.99,3,1,1,311,Needs Attention
26523,87,1,49.48,4,1,2,412,Recent Customers
26524,25,1,27.279999999999998,5,1,1,511,511
26525,119,1,49.48,3,1,2,312,Needs Attention
26526,81,1,37.93,4,1,1,411,Recent Customers
26527,169,1,29.26,3,1,1,311,Needs Attention
26528,15,1,128.47,5,1,3,513,513
26529,156,2,1549.4175,3,5,4,354,354
26530,146,2,4468.1582,3,5,5,355,355
26531,235,1,27.279999999999998,2,1,1,211,Needs Attention
26532,128,2,4469.4696,3,5,5,355,355
26533,151,2,1629.4075,3,5,4,354,354
26534,136,2,4490.479600000001,3,5,5,355,355
26535,126,1,64.97,3,1,2,312,Needs Attention
26536,108,2,4514.9696,4,5,5,455,455
26537,112,2,4468.1582,4,5,5,455,455
26538,112,2,4464.479600000001,4,5,5,455,455
26539,124,2,4469.4382000000005,3,5,5,355,355
26540,130,2,4468.1582,3,5,5,355,355
26541,239,1,24.99,2,1,1,211,Needs Attention
26542,275,1,27.279999999999998,1,1,1,111,Lost Customers
26543,332,1,14.23,1,1,1,111,Lost Customers
26544,250,1,21.49,2,1,1,211,Needs Attention
26545,223,2,2822.7596000000003,2,5,4,254,254
26546,205,2,2847.7496,2,5,4,254,254
26547,41,2,1407.96,5,5,4,554,554
26548,25,2,1322.98,5,5,4,554,554
26549,39,2,1361.45,5,5,4,554,554
26550,163,1,93.47999999999999,3,1,3,313,Needs Attention
26551,334,1,28.99,1,1,1,111,Lost Customers
26552,206,1,47.96,2,1,2,212,Needs Attention
26553,30,1,68.97,5,1,2,512,512
26554,73,1,68.97,4,1,2,412,Recent Customers
26555,151,1,27.279999999999998,3,1,1,311,Needs Attention
26556,240,1,36.269999999999996,2,1,1,211,Needs Attention
26557,247,1,44.22,2,1,2,212,Needs Attention
26558,188,1,6.28,3,1,1,311,Needs Attention
26559,243,1,38.980000000000004,2,1,1,211,Needs Attention
26560,43,2,1396.44,5,5,4,554,554
26561,29,2,1336.96,5,5,4,554,554
26562,90,2,1925.41,4,5,4,454,454
26563,85,2,1957.47,4,5,4,454,454
26564,0,1,49.97,5,1,2,512,512
26565,14,1,23.779999999999998,5,1,1,511,511
26566,101,2,2016.95,4,5,4,454,454
26567,43,2,1957.47,5,5,4,554,554
26568,20,2,1957.47,5,5,4,554,554
26569,32,2,1938.47,5,5,4,554,554
26570,31,2,1957.47,5,5,4,554,554
26571,38,2,1938.47,5,5,4,554,554
26572,439,1,1000.4375,1,1,3,113,Lost Customers
26573,343,1,68.97,1,1,2,112,Lost Customers
26574,64,1,28.99,4,1,1,411,Recent Customers
26575,211,2,2890.4082,2,5,4,254,254
26576,227,1,28.99,2,1,1,211,Needs Attention
26577,226,1,68.97,2,1,2,212,Needs Attention
26578,77,1,58.47,4,1,2,412,Recent Customers
26579,226,2,2840.4182,2,5,4,254,254
26580,12,1,68.97,5,1,2,512,512
26581,204,2,2822.7596000000003,2,5,4,254,254
26582,418,1,1000.4375,1,1,3,113,Lost Customers
26583,182,1,36.27,3,1,1,311,Needs Attention
26584,349,1,33.98,1,1,1,111,Lost Customers
26585,26,2,1903.48,5,5,4,554,554
26586,181,1,28.99,3,1,1,311,Needs Attention
26587,24,2,1920.42,5,5,4,554,554
26588,33,2,1938.47,5,5,4,554,554
26589,40,2,1966.46,5,5,4,554,554
26590,88,1,69.99,4,1,2,412,Recent Customers
26591,43,2,1957.47,5,5,4,554,554
26592,232,1,78.97999999999999,2,1,2,212,Needs Attention
26593,26,1,27.279999999999998,5,1,1,511,511
26594,220,1,29.979999999999997,2,1,1,211,Needs Attention
26595,11,1,24.99,5,1,1,511,511
26596,218,1,36.269999999999996,2,1,1,211,Needs Attention
26597,9,1,68.97,5,1,2,512,512
26598,343,1,33.98,1,1,1,111,Lost Customers
26599,336,1,28.99,1,1,1,111,Lost Customers
26600,204,2,2800.4382,2,5,4,254,254
26601,226,2,2862.7396000000003,2,5,4,254,254
26602,135,2,4468.1582,3,5,5,355,355
26603,117,2,4487.1582,4,5,5,455,455
26604,119,2,4442.1582,3,5,5,355,355
26605,1,1,27.279999999999998,5,1,1,511,511
26606,201,2,2890.4082,2,5,4,254,254
26607,225,2,2813.7696,2,5,4,254,254
26608,204,2,2881.7396000000003,2,5,4,254,254
26609,121,2,4509.479600000001,3,5,5,355,355
26610,137,2,4509.479600000001,3,5,5,355,355
26611,120,2,4490.479600000001,3,5,5,355,355
26612,85,1,58.47,4,1,2,412,Recent Customers
26613,4,1,138.96,5,1,3,513,513
26614,215,2,2791.4482,2,5,4,254,254
26615,432,1,1000.4375,1,1,3,113,Lost Customers
26616,183,2,2800.4382,3,5,4,354,354
26617,182,2,2881.7396000000003,3,5,4,354,354
26618,168,2,2826.4382,3,5,4,354,354
26619,149,2,2972.7696,3,5,4,354,354
26620,1065,1,699.0982,1,1,3,113,Lost Customers
26621,104,1,28.99,4,1,1,411,Recent Customers
26622,164,2,2820.4382,3,5,4,354,354
26623,159,2,2841.4382,3,5,4,354,354
26624,141,2,2826.4382,3,5,4,354,354
26625,152,2,2827.7496,3,5,4,354,354
26626,111,2,2891.7296,4,5,4,454,454
26627,122,2,2791.4482,3,5,4,354,354
26628,246,1,36.27,2,1,1,211,Needs Attention
26629,1055,1,699.0982,1,1,3,113,Lost Customers
26630,997,1,699.0982,1,1,3,113,Lost Customers
26631,115,2,2813.7696,4,5,4,454,454
26632,117,2,2848.7596000000003,4,5,4,454,454
26633,79,2,2883.9082,4,5,4,454,454
26634,56,2,2896.7196000000004,5,5,4,554,554
26635,73,2,2840.4182,4,5,4,454,454
26636,171,1,36.269999999999996,3,1,1,311,Needs Attention
26637,13,1,58.47,5,1,2,512,512
26638,133,2,4518.1482,3,5,5,355,355
26639,162,1,49.48,3,1,2,312,Needs Attention
26640,150,2,1288.0582,3,5,4,354,354
26641,115,2,4464.479600000001,4,5,5,455,455
26642,137,2,4490.479600000001,3,5,5,355,355
26643,962,1,699.0982,1,1,3,113,Lost Customers
26644,27,2,2805.4282,5,5,4,554,554
26645,36,2,2800.4382,5,5,4,554,554
26646,32,2,2972.7696,5,5,4,554,554
26647,39,2,2889.9382,5,5,4,554,554
26648,69,1,27.279999999999998,4,1,1,411,Recent Customers
26649,107,2,4433.1682,4,5,5,455,455
26650,113,2,4455.489600000001,4,5,5,455,455
26651,42,2,1957.47,5,5,4,554,554
26652,28,2,1938.47,5,5,4,554,554
26653,43,2,1938.47,5,5,4,554,554
26654,363,2,1346.76,1,5,4,154,154
26655,372,2,1322.98,1,5,4,154,154
26656,357,2,1345.95,1,5,4,154,154
26657,363,2,1357.97,1,5,4,154,154
26658,367,2,1390.95,1,5,4,154,154
26659,8,1,69.99,5,1,2,512,512
26660,106,2,1957.47,4,5,4,454,454
26661,86,2,1912.47,4,5,4,454,454
26662,78,2,1938.47,4,5,4,454,454
26663,79,2,1976.94,4,5,4,454,454
26664,292,1,123.97999999999999,1,1,3,113,Lost Customers
26665,233,1,78.97999999999999,2,1,2,212,Needs Attention
26666,373,2,1336.96,1,5,4,154,154
26667,337,2,1390.95,1,5,4,154,154
26668,284,1,119.97999999999999,1,1,3,113,Lost Customers
26669,243,1,123.97999999999999,2,1,3,213,Needs Attention
26670,222,1,69.99,2,1,2,212,Needs Attention
26671,100,1,69.99,4,1,2,412,Recent Customers
26672,79,1,123.97999999999999,4,1,3,413,Recent Customers
26673,332,2,1505.76,1,5,4,154,154
26674,179,1,68.97,3,1,2,312,Needs Attention
26675,178,1,68.97,3,1,2,312,Needs Attention
26676,17,2,2805.4282,5,5,4,554,554
26677,116,1,29.979999999999997,4,1,1,411,Recent Customers
26678,164,1,4.99,3,1,1,311,Needs Attention
26679,182,1,29.979999999999997,3,1,1,311,Needs Attention
26680,258,1,32.269999999999996,2,1,1,211,Needs Attention
26681,38,2,2813.7696,5,5,4,554,554
26682,150,1,64.47,3,1,2,312,Needs Attention
26683,118,2,1270.8182000000002,3,5,4,354,354
26684,129,2,4468.1582,3,5,5,355,355
26685,93,1,24.99,4,1,1,411,Recent Customers
26686,85,1,39.980000000000004,4,1,1,411,Recent Customers
26687,195,1,24.99,2,1,1,211,Needs Attention
26688,289,1,64.97,1,1,2,112,Lost Customers
26689,161,1,96.92,3,1,3,313,Needs Attention
26690,232,1,132.47,2,1,3,213,Needs Attention
26691,328,1,28.99,1,1,1,111,Lost Customers
26692,98,2,1266.8582000000001,4,5,4,454,454
26693,316,1,7.28,1,1,1,111,Lost Customers
26694,134,2,4456.138199999999,3,5,5,355,355
26695,115,2,4524.4596,4,5,5,455,455
26696,260,1,68.97,2,1,2,212,Needs Attention
26697,256,1,28.99,2,1,1,211,Needs Attention
26698,126,2,4442.1582,3,5,5,355,355
26699,258,1,64.47,2,1,2,212,Needs Attention
26700,262,1,7.28,2,1,1,211,Needs Attention
26701,286,1,39.980000000000004,1,1,1,111,Lost Customers
26702,204,1,68.97,2,1,2,212,Needs Attention
26703,120,2,4468.1582,3,5,5,355,355
26704,62,1,33.98,4,1,1,411,Recent Customers
26705,107,2,4455.489600000001,4,5,5,455,455
26706,306,1,7.28,1,1,1,111,Lost Customers
26707,178,1,33.98,3,1,1,311,Needs Attention
26708,125,2,4504.4596,3,5,5,355,355
26709,95,1,68.97,4,1,2,412,Recent Customers
26710,546,1,2071.4196,1,1,4,114,Lost Customers
26711,551,1,2049.0982,1,1,4,114,Lost Customers
26712,166,1,42.97,3,1,2,312,Needs Attention
26713,222,1,58.47,2,1,2,212,Needs Attention
26714,240,1,36.269999999999996,2,1,1,211,Needs Attention
26715,96,1,68.97,4,1,2,412,Recent Customers
26716,46,1,68.97,5,1,2,512,512
26717,555,1,2071.4196,1,1,4,114,Lost Customers
26718,126,2,4478.4596,3,5,5,355,355
26719,180,1,127.95,3,1,3,313,Needs Attention
26720,158,1,68.97,3,1,2,312,Needs Attention
26721,152,1,58.47,3,1,2,312,Needs Attention
26722,317,1,33.98,1,1,1,111,Lost Customers
26723,108,2,4467.1482,4,5,5,455,455
26724,543,1,2049.0982,1,1,4,114,Lost Customers
26725,544,1,2049.0982,1,1,4,114,Lost Customers
26726,542,1,2071.4196,1,1,4,114,Lost Customers
26727,136,2,4482.138199999999,3,5,5,355,355
26728,135,2,4455.0982,3,5,5,355,355
26729,113,2,4442.1582,4,5,5,455,455
26730,98,1,4.99,4,1,1,411,Recent Customers
26731,532,1,2049.0982,1,1,4,114,Lost Customers
26732,115,1,88.97,4,1,2,412,Recent Customers
26733,83,1,93.46,4,1,3,413,Recent Customers
26734,550,1,2049.0982,1,1,4,114,Lost Customers
26735,548,1,2071.4196,1,1,4,114,Lost Customers
26736,332,1,25.479999999999997,1,1,1,111,Lost Customers
26737,227,1,68.97,2,1,2,212,Needs Attention
26738,44,1,33.98,5,1,1,511,511
26739,315,1,61.97,1,1,2,112,Lost Customers
26740,98,2,1938.47,4,5,4,454,454
26741,154,1,69.99,3,1,2,312,Needs Attention
26742,103,1,69.99,4,1,2,412,Recent Customers
26743,327,2,1371.95,1,5,4,154,154
26744,81,2,1938.47,4,5,4,454,454
26745,101,2,1932.46,4,5,4,454,454
26746,96,2,2001.45,4,5,4,454,454
26747,92,2,1938.47,4,5,4,454,454
26748,327,2,1357.97,1,5,4,154,154
26749,349,2,1322.98,1,5,4,154,154
26750,90,2,1938.47,4,5,4,454,454
26751,91,2,1903.48,4,5,4,454,454
26752,99,2,1917.46,4,5,4,454,454
26753,63,2,1957.47,4,5,4,454,454
26754,54,2,1938.47,5,5,4,554,554
26755,30,1,123.97999999999999,5,1,3,513,513
26756,113,1,78.97999999999999,4,1,2,412,Recent Customers
26757,297,2,1344.47,1,5,4,154,154
26758,308,2,1322.98,1,5,4,154,154
26759,181,1,123.97999999999999,3,1,3,313,Needs Attention
26760,305,2,1322.98,1,5,4,154,154
26761,53,2,1938.47,5,5,4,554,554
26762,258,1,133.49,2,1,3,213,Needs Attention
26763,70,2,1957.47,4,5,4,454,454
26764,62,2,1938.47,4,5,4,454,454
26765,306,1,78.97999999999999,1,1,2,112,Lost Customers
26766,61,1,78.97999999999999,4,1,2,412,Recent Customers
26767,294,2,1331.97,1,5,4,154,154
26768,298,2,1371.95,1,5,4,154,154
26769,133,1,37.29,3,1,1,311,Needs Attention
26770,102,1,69.99,4,1,2,412,Recent Customers
26771,304,1,69.99,1,1,2,112,Lost Customers
26772,13,1,123.97999999999999,5,1,3,513,513
26773,302,1,69.99,1,1,2,112,Lost Customers
26774,302,2,1331.97,1,5,4,154,154
26775,21,1,88.98,5,1,2,512,512
26776,236,1,25.479999999999997,2,1,1,211,Needs Attention
26777,202,1,68.97,2,1,2,212,Needs Attention
26778,97,1,33.98,4,1,1,411,Recent Customers
26779,140,1,25.479999999999997,3,1,1,311,Needs Attention
26780,103,1,79.47,4,1,2,412,Recent Customers
26781,7,1,110.46000000000001,5,1,3,513,513
26782,927,1,699.0982,1,1,3,113,Lost Customers
26783,12,1,88.97,5,1,2,512,512
26784,301,1,88.97,1,1,2,112,Lost Customers
26785,241,1,74.98,2,1,2,212,Needs Attention
26786,554,1,2071.4196,1,1,4,114,Lost Customers
26787,4,1,60.47,5,1,2,512,512
26788,343,1,36.269999999999996,1,1,1,111,Lost Customers
26789,891,1,699.0982,1,1,3,113,Lost Customers
26790,84,1,27.77,4,1,1,411,Recent Customers
26791,146,1,25.479999999999997,3,1,1,311,Needs Attention
26792,288,1,184.48,1,1,3,113,Lost Customers
26793,56,1,88.97,5,1,2,512,512
26794,183,1,44.22,3,1,2,312,Needs Attention
26795,64,2,1992.46,4,5,4,454,454
26796,62,2,1957.47,4,5,4,454,454
26797,64,2,1957.47,4,5,4,454,454
26798,161,1,28.99,3,1,1,311,Needs Attention
26799,60,1,28.99,4,1,1,411,Recent Customers
26800,172,1,68.97,3,1,2,312,Needs Attention
26801,552,1,2049.0982,1,1,4,114,Lost Customers
26802,196,1,4.99,2,1,1,211,Needs Attention
26803,170,1,88.97,3,1,2,312,Needs Attention
26804,203,1,44.22,2,1,2,212,Needs Attention
26805,554,1,2071.4196,1,1,4,114,Lost Customers
26806,151,1,4.99,3,1,1,311,Needs Attention
26807,342,1,68.97,1,1,2,112,Lost Customers
26808,40,1,33.98,5,1,1,511,511
26809,249,1,118.96000000000001,2,1,3,213,Needs Attention
26810,6,1,67.93,5,1,2,512,512
26811,551,1,2071.4196,1,1,4,114,Lost Customers
26812,190,1,58.47,3,1,2,312,Needs Attention
26813,70,1,58.47,4,1,2,412,Recent Customers
26814,549,1,2049.0982,1,1,4,114,Lost Customers
26815,530,1,2049.0982,1,1,4,114,Lost Customers
26816,59,1,1735.98,4,1,4,414,Recent Customers
26817,224,1,553.97,2,1,3,213,Needs Attention
26818,98,1,2407.04,4,1,4,414,Recent Customers
26819,29,1,69.46000000000001,5,1,2,512,512
26820,12,1,3.99,5,1,1,511,511
26821,222,1,27.77,2,1,1,211,Needs Attention
26822,50,1,2442.03,5,1,4,514,514
26823,31,1,2419.06,5,1,4,514,514
26824,239,1,567.76,2,1,3,213,Needs Attention
26825,351,1,1228.83,1,1,4,114,Lost Customers
26826,379,1,1237.82,1,1,4,114,Lost Customers
26827,76,1,1750.98,4,1,4,414,Recent Customers
26828,70,1,1732.26,4,1,4,414,Recent Customers
26829,20,1,1728.27,5,1,4,514,514
26830,230,1,553.97,2,1,3,213,Needs Attention
26831,365,1,1264.84,1,1,4,114,Lost Customers
26832,0,1,80.47,5,1,2,512,512
26833,210,1,6.28,2,1,1,211,Needs Attention
26834,166,1,6.28,3,1,1,311,Needs Attention
26835,65,1,68.97,4,1,2,412,Recent Customers
26836,8,1,38.980000000000004,5,1,1,511,511
26837,245,1,548.98,2,1,3,213,Needs Attention
26838,330,1,36.27,1,1,1,111,Lost Customers
26839,240,1,77.96,2,1,2,212,Needs Attention
26840,85,1,33.98,4,1,1,411,Recent Customers
26841,302,1,77.96000000000001,1,1,2,112,Lost Customers
26842,258,1,539.99,2,1,3,213,Needs Attention
26843,91,1,184.48,4,1,3,413,Recent Customers
26844,6,1,12.98,5,1,1,511,511
26845,165,1,27.77,3,1,1,311,Needs Attention
26846,32,1,28.479999999999997,5,1,1,511,511
26847,85,1,60.47,4,1,2,412,Recent Customers
26848,208,1,607.96,2,1,3,213,Needs Attention
26849,254,1,38.980000000000004,2,1,1,211,Needs Attention
26850,220,1,53.980000000000004,2,1,2,212,Needs Attention
